time,seconds_elapsed,z,y,x
1772959465012515600,0.111515625,9.853643417358398,0.3481557071208954,1.4321043491363525
1772959465031109000,0.130109130859375,9.76989459991455,0.30149564146995544,1.4572290182113647
1772959465049702700,0.14870263671875,9.784252166748047,0.2847459018230438,1.6689938306808472
1772959465068296000,0.1672958984375,9.736394882202148,0.1866401731967926,1.8759729862213135
1772959465086889700,0.1858896484375,9.570094108581543,0.06340979784727097,1.8867406845092773
1772959465105483300,0.204483154296875,9.693324089050293,0.07178468257188797,1.9561325311660767
1772959465124076500,0.22307666015625,10.438689231872559,-0.21655045449733734,2.2707886695861816
1772959465142670000,0.241670166015625,12.0933256149292,-1.0648061037063599,2.3473589420318604
1772959465161263600,0.260263671875,14.794822692871094,-2.4119651317596436,2.0793628692626953
1772959465179857200,0.278857177734375,18.20818328857422,-2.032702922821045,-0.15912270545959473
1772959465198450700,0.29745068359375,24.253650665283203,-3.913461446762085,-1.1066805124282837
1772959465217044000,0.3160439453125,27.199214935302734,-6.013163089752197,5.8683977127075195
1772959465235637500,0.334637451171875,27.735206604003906,-6.592226505279541,-2.2995026111602783
1772959465254231000,0.35323095703125,18.634105682373047,-6.626922130584717,0.8279166221618652
1772959465272824600,0.371824462890625,11.282158851623535,-2.0853450298309326,2.200200319290161
1772959465291418000,0.390418212890625,6.9236321449279785,0.22851456701755524,1.9286150932312012
1772959465310011600,0.40901171875,4.400400638580322,0.9930213689804077,2.3736801147460938
1772959465328605200,0.427605224609375,3.7950167655944824,2.496910333633423,1.6307085752487183
1772959465347198700,0.44619873046875,4.0426740646362305,3.212364435195923,0.25722843408584595
1772959465365792000,0.4647919921875,4.351347923278809,2.737389087677002,-0.15074782073497772
1772959465384385500,0.483385498046875,4.7030930519104,2.166700839996338,-0.3170489966869354
1772959465402979000,0.50197900390625,4.540380954742432,2.289931297302246,-1.0372886657714844
1772959465421572600,0.520572509765625,4.195814609527588,2.644068956375122,-1.5493526458740234
1772959465440166100,0.539166259765625,4.347758769989014,2.5663022994995117,-1.7383856773376465
1772959465458759700,0.557759765625,5.869594097137451,2.528017044067383,-2.5052852630615234
1772959465477353200,0.576353271484375,7.971688747406006,2.33180570602417,-2.9479575157165527
1772959465495946500,0.594946533203125,8.639286041259766,1.7958134412765503,-2.63449764251709
1772959465514540000,0.6135400390625,8.23011302947998,2.066202402114868,-2.4849462509155273
1772959465533133600,0.632133544921875,7.45364236831665,2.7361927032470703,-2.3880369663238525
1772959465551727000,0.65072705078125,6.757331371307373,3.339184045791626,-2.1882362365722656
1772959465570320600,0.669320556640625,6.642475605010986,3.4755749702453613,-1.8233308792114258
1772959465588914200,0.6879140625,6.900900363922119,3.5880374908447266,-1.7802600860595703
1772959465607507700,0.7065078125,7.777870178222656,3.469592809677124,-1.8029918670654297
1772959465626101200,0.725101318359375,8.615358352661133,3.0616166591644287,-1.6713865995407104
1772959465644694800,0.74369482421875,8.803194046020508,2.7122645378112793,-1.7491533756256104
1772959465663288300,0.762288330078125,8.414361000061035,2.706282377243042,-1.9860427379608154
1772959465681881600,0.780881591796875,7.984848976135254,2.837887763977051,-2.0518453121185303
1772959465700475100,0.79947509765625,7.936992645263672,2.823530673980713,-1.7491533756256104
1772959465719068700,0.818068603515625,8.323433876037598,2.504088878631592,-1.459621787071228
1772959465737662200,0.836662109375,8.847461700439453,2.1846470832824707,-1.3794622421264648
1772959465756255700,0.855255859375,9.461220741271973,2.045863389968872,-1.3854442834854126
1772959465774849300,0.873849365234375,10.051051139831543,2.094916343688965,-1.1078768968582153
1772959465793442800,0.89244287109375,10.225728034973145,1.9896320104599,-0.6687939167022705
1772959465812036400,0.911036376953125,10.217352867126465,1.9369899034500122,-0.5180460810661316
1772959465830630000,0.9296298828125,9.88833999633789,2.0135602951049805,-0.6137589812278748
1772959465849223400,0.948223388671875,9.541379928588867,2.2193429470062256,-0.4953143000602722
1772959465867817000,0.96681689453125,9.477970123291016,2.420340061187744,-0.01196411345154047
1772959465886410500,0.985410400390625,9.626325607299805,2.586641311645508,0.11006984114646912
1772959465905003800,1.004003662109375,9.747162818908691,2.562713146209717,0.14715859293937683
1772959465923597300,1.022597412109375,9.696913719177246,2.5567309856414795,0.17946170270442963
1772959465942190800,1.04119091796875,9.531808853149414,2.5387847423553467,0.08374879509210587
1772959465960784400,1.059784423828125,9.369096755981445,2.4155545234680176,-0.08614161610603333
1772959465979378000,1.0783779296875,9.365508079528809,2.2444677352905273,-0.2548356056213379
1772959465997971500,1.096971435546875,9.433703422546387,2.227717876434326,-0.4366901218891144
1772959466016565000,1.11556494140625,9.468399047851562,2.449054002761841,-0.3529413342475891
1772959466035158500,1.134158447265625,9.330811500549316,2.572284460067749,-0.19381862878799438
1772959466053752000,1.152751953125,9.377471923828125,2.572284460067749,-0.4654040038585663
1772959466072345600,1.171345703125,9.638289451599121,2.3820550441741943,-0.9798609018325806
1772959466090939100,1.189939208984375,9.783055305480957,2.2791635990142822,-1.4225330352783203
1772959466109532700,1.20853271484375,9.724431037902832,2.2959132194519043,-1.5804593563079834
1772959466128126200,1.227126220703125,9.456435203552246,2.2671995162963867,-1.5565310716629028
1772959466146719700,1.2457197265625,9.139386177062988,2.179861545562744,-1.6965112686157227
1772959466165313300,1.264313232421875,9.095118522644043,2.2995026111602783,-1.7934205532073975
1772959466183906800,1.28290673828125,9.087940216064453,2.2911276817321777,-1.9453648328781128
1772959466202500400,1.301500244140625,8.94556713104248,2.2743778228759766,-2.1032910346984863
1772959466221094000,1.320093994140625,8.937192916870117,2.4394826889038086,-2.252842426300049
1772959466239687400,1.3386875,8.812766075134277,2.557927370071411,-2.365305185317993
1772959466258281000,1.357281005859375,8.80798053741455,2.8319056034088135,-2.2683959007263184
1772959466276874500,1.37587451171875,8.900103569030762,3.1477582454681396,-2.093719720840454
1772959466295468000,1.394468017578125,9.011369705200195,3.2997024059295654,-1.7694923877716064
1772959466314061600,1.4130615234375,9.113064765930176,3.208775281906128,-1.3986048698425293
1772959466332655000,1.431655029296875,9.470791816711426,2.9587252140045166,-1.01814603805542
1772959466351248600,1.45024853515625,9.748359680175781,2.7146573066711426,-0.9403793215751648
1772959466369842200,1.46884228515625,9.957731246948242,2.6464617252349854,-0.8099704384803772
1772959466388435700,1.487435791015625,9.839286804199219,2.7278177738189697,-0.44386860728263855
1772959466407029200,1.506029296875,9.475577354431152,2.8211379051208496,-0.07776673883199692
1772959466425622800,1.524622802734375,9.018548965454102,2.963510751724243,0.04187439754605293
1772959466444216300,1.54321630859375,8.615358352661133,3.1178479194641113,0.17706887423992157
1772959466462809900,1.561809814453125,8.428717613220215,3.091526746749878,0.5958128571510315
1772959466481403400,1.5804033203125,8.561519622802734,3.3367912769317627,0.672383189201355
1772959466499997000,1.598996826171875,8.287541389465332,3.487539052963257,0.5802595019340515
1772959466518590500,1.617590576171875,8.203792572021484,3.583251953125,1.0516455173492432
1772959466537184000,1.63618408203125,8.525627136230469,3.6921253204345703,1.726421594619751
1772959466555777500,1.654777587890625,8.124829292297363,3.658625841140747,1.730010747909546
1772959466574371000,1.67337109375,7.969295978546143,3.403790235519409,2.0578274726867676
1772959466592964600,1.691964599609375,7.688138961791992,2.9934210777282715,1.7587246894836426
1772959466611558100,1.71055810546875,7.637889862060547,3.229114055633545,1.0839486122131348
1772959466630151700,1.729151611328125,8.482556343078613,3.8117663860321045,0.5312066078186035
1772959466648745200,1.7477451171875,10.133604049682617,4.0666022300720215,0.5575276613235474
1772959466667338800,1.7663388671875,11.168499946594238,2.7493531703948975,1.9417755603790283
1772959466685932300,1.784932373046875,11.12303638458252,2.258824586868286,2.289931297302246
1772959466704525800,1.80352587890625,10.49372386932373,2.5770699977874756,2.087737798690796
1772959466723119400,1.822119384765625,9.32602596282959,2.3772692680358887,1.7479569911956787
1772959466741713000,1.840712890625,8.187042236328125,2.2133610248565674,1.5158531665802002
1772959466760306400,1.859306396484375,7.440482139587402,2.2061824798583984,1.428515076637268
1772959466778900000,1.87789990234375,6.385247230529785,1.9070796966552734,1.5074782371520996
1772959466797493500,1.896493408203125,4.913661479949951,1.7718851566314697,1.667797327041626
1772959466816087000,1.915087158203125,3.2721848487854004,1.573280930519104,2.0578274726867676
1772959466834680600,1.9336806640625,3.2542388439178467,2.3916261196136475,2.2887349128723145
1772959466853274000,1.952274169921875,6.135197162628174,2.606980323791504,2.2241287231445312
1772959466871867600,1.97086767578125,9.954142570495605,0.9690931439399719,2.2444677352905273
1772959466890461200,1.989461181640625,11.252248764038086,0.7645068168640137,1.6139588356018066
1772959466909054700,2.0080546875,10.628918647766113,1.8376877307891846,1.5852450132369995
1772959466927648300,2.026648193359375,11.832508087158203,2.6596224308013916,3.077169895172119
1772959466946241800,2.04524169921875,17.79302978515625,3.559323787689209,5.1840500831604
1772959466964835300,2.06383544921875,24.84228515625,3.2757742404937744,6.289534091949463
1772959466983428900,2.082428955078125,26.289941787719727,1.1389836072921753,5.016552448272705
1772959467002022400,2.1010224609375,19.75873374938965,0.900897741317749,3.1561331748962402
1772959467020616000,2.119615966796875,13.942977905273438,2.630908489227295,4.0319061279296875
1772959467039209500,2.13820947265625,13.50748348236084,3.85483717918396,7.04207706451416
1772959467057803000,2.156802978515625,13.60200023651123,4.962714195251465,6.467799663543701
1772959467076396500,2.175396484375,12.77767276763916,5.346762180328369,4.223331928253174
1772959467094990000,2.193989990234375,11.211570739746094,4.804787635803223,2.3700907230377197
1772959467113583600,2.21258349609375,9.061619758605957,4.5308098793029785,0.49651068449020386
1772959467132177200,2.23117724609375,7.021738052368164,4.3896331787109375,0.26081767678260803
1772959467150770700,2.249770751953125,4.831109046936035,3.7016966342926025,-0.07417750358581543
1772959467169364200,2.2683642578125,3.260220766067505,2.7278177738189697,-0.6305087804794312
1772959467187957800,2.286957763671875,2.65842604637146,1.6259230375289917,-1.32921302318573
1772959467206551300,2.30555126953125,2.3365912437438965,0.8590233325958252,-1.420140266418457
1772959467225144800,2.324144775390625,1.8759729862213135,0.6472585201263428,-0.5324030518531799
1772959467243738400,2.34273828125,0.9284151792526245,0.5467599630355835,0.989432156085968
1772959467262332000,2.361331787109375,-0.6352944374084473,0.672383189201355,1.9609181880950928
1772959467280925400,2.379925537109375,-2.0315065383911133,1.0109676122665405,2.4299113750457764
1772959467299519000,2.39851904296875,-2.5124638080596924,1.1832507848739624,2.018345832824707
1772959467318112500,2.417112548828125,-2.179861545562744,0.7668996453285217,1.5206388235092163
1772959467336706000,2.4357060546875,-1.4297115802764893,0.5802595019340515,1.0671988725662231
1772959467355299600,2.454299560546875,0.43549370765686035,0.46061834692955017,1.5900306701660156
1772959467373893000,2.47289306640625,2.912065267562866,0.8374879360198975,2.6943182945251465
1772959467392486700,2.491486572265625,5.288137912750244,2.0614166259765625,4.456632137298584
1772959467411080200,2.510080078125,10.491331100463867,3.662214994430542,5.19960355758667
1772959467429673700,2.528673828125,20.72064781188965,4.194618225097656,5.498706340789795
1772959467448267300,2.547267333984375,24.977479934692383,5.788238048553467,6.553941249847412
1772959467466860800,2.56586083984375,27.01736068725586,10.699506759643555,3.4157543182373047
1772959467485454300,2.584454345703125,40.42075729370117,13.137792587280273,2.6356940269470215
1772959467504047900,2.6030478515625,46.341796875,6.873383045196533,4.845465660095215
1772959467522641400,2.621641357421875,34.82514190673828,5.523830890655518,1.8903298377990723
1772959467541235000,2.64023486328125,21.340389251708984,9.05563735961914,1.0169496536254883
1772959467559828500,2.658828369140625,13.429717063903809,10.869397163391113,1.7958134412765503
1772959467578422000,2.677422119140625,9.42891788482666,9.908679008483887,1.9992033243179321
1772959467597015600,2.696015625,6.156732559204102,6.305087566375732,2.008774518966675
1772959467615609000,2.714609130859375,2.83669114112854,3.6023945808410645,1.828116536140442
1772959467634202600,2.73320263671875,-1.7012969255447388,2.025524377822876,1.3950155973434448
1772959467652796200,2.751796142578125,-4.092923164367676,1.0516455173492432,0.30508488416671753
1772959467671389700,2.7703896484375,-4.040280818939209,0.062213387340307236,-0.4055834412574768
1772959467689983200,2.788983154296875,-2.3162522315979004,-0.8051848411560059,-0.2763710021972656
1772959467708576800,2.80757666015625,-0.6747759580612183,-1.0612168312072754,0.28115665912628174
1772959467727170600,2.826170654296875,-1.2490534782409668,-1.4919248819351196,-0.07058826833963394
1772959467745764000,2.84476416015625,-2.7218358516693115,-1.6378871202468872,-0.6783652305603027
1772959467764357400,2.863357421875,-2.998206853866577,-0.8554341197013855,0.8099704384803772
1772959467782951000,2.881950927734375,-3.9744784832000732,-0.32183465361595154,0.6915257573127747
1772959467801544400,2.90054443359375,-4.126422882080078,-0.16151553392410278,0.9583254456520081
1772959467820138000,2.919137939453125,-3.0687949657440186,-1.3232308626174927,1.7252250909805298
1772959467838731500,2.9377314453125,-0.05742774158716202,-1.451246976852417,1.4524433612823486
1772959467857325000,2.956324951171875,1.191625714302063,-1.6007983684539795,1.191625714302063
1772959467875918600,2.974918701171875,0.5575276613235474,-1.5481562614440918,1.0325030088424683
1772959467894512000,2.99351220703125,0.7824530005455017,-0.9786644577980042,1.3962119817733765
1772959467913105700,3.012105712890625,1.4261223077774048,-0.656829833984375,2.231307029724121
1772959467931699200,3.03069921875,3.693321704864502,0.38763725757598877,2.8103702068328857
1772959467950292700,3.049292724609375,12.218948364257812,4.18863582611084,2.7984061241149902
1772959467968886300,3.06788623046875,26.074588775634766,10.411170959472656,0.7740781307220459
1772959467987479800,3.086479736328125,40.56193161010742,14.701501846313477,2.967100143432617
1772959468006073300,3.1050732421875,48.80640411376953,14.007583618164062,11.514262199401855
1772959468024667000,3.1236669921875,46.97350311279297,11.96172046661377,14.171492576599121
1772959468043260400,3.142260498046875,32.90489959716797,12.911670684814453,6.076572895050049
1772959468061854000,3.16085400390625,20.53520393371582,14.405988693237305,0.2871387302875519
1772959468080447500,3.179447509765625,13.746766090393066,15.139389038085938,-1.3040883541107178
1772959468099041000,3.198041015625,10.366904258728027,13.934602737426758,-0.0323031060397625
1772959468117634600,3.216634521484375,6.376872539520264,11.053644180297852,0.763310432434082
1772959468136228000,3.23522802734375,1.978864312171936,7.287341594696045,-0.41874396800994873
1772959468154821600,3.253821533203125,0.32542386651039124,3.1274192333221436,-2.328216314315796
1772959468173415200,3.272415283203125,1.4871392250061035,0.3601198196411133,-3.7734813690185547
1772959468192008700,3.2910087890625,3.7818562984466553,-0.867398202419281,-3.951746702194214
1772959468210602200,3.309602294921875,3.9014973640441895,-1.664208173751831,-3.407379388809204
1772959468229195800,3.32819580078125,2.414358139038086,-2.148754835128784,-2.4681966304779053
1772959468247789300,3.346789306640625,0.038285162299871445,-2.2301106452941895,-1.7491533756256104
1772959468266382800,3.3653828125,-1.8915263414382935,-1.4835500717163086,-0.6424728631973267
1772959468284976400,3.383976318359375,-3.510270833969116,-0.7884350419044495,-0.35413774847984314
1772959468303570000,3.40256982421875,-4.338187217712402,-0.48454657196998596,-0.040677983313798904
1772959468322163500,3.42116357421875,-4.153940200805664,-0.3613162338733673,0.1746760457754135
1772959468340757000,3.439757080078125,-2.651247501373291,-0.039481572806835175,0.5862415432929993
1772959468359350500,3.4583505859375,-1.3028919696807861,-0.137587308883667,-0.04426721855998039
1772959468377944000,3.476944091796875,0.900897741317749,-0.12203395366668701,-0.4163511395454407
1772959468396537600,3.49553759765625,3.1489546298980713,-0.1782652884721756,-0.5228317379951477
1772959468415131100,3.514131103515625,4.254438877105713,-0.5838487148284912,-1.0648061037063599
1772959468433724700,3.532724609375,3.964907169342041,-0.1866401731967926,-1.4428720474243164
1772959468452318000,3.55131787109375,3.7399818897247314,1.5433706045150757,-0.04307080805301666
1772959468470911500,3.569911376953125,8.402397155761719,3.789034605026245,1.0109676122665405
1772959468489505000,3.588505126953125,19.49073600769043,5.625525951385498,-0.12801600992679596
1772959468508098600,3.6070986328125,31.86641502380371,9.056833267211914,-0.7585247755050659
1772959468526692000,3.625692138671875,37.20360565185547,11.273783683776855,-1.94297194480896
1772959468545285600,3.64428564453125,39.1812744140625,12.863814353942871,-4.1036906242370605
1772959468563879200,3.662879150390625,30.963125228881836,12.53001594543457,-0.849452018737793
1772959468582472700,3.68147265625,17.900705337524414,15.165709495544434,-0.5132604837417603
1772959468601066200,3.700066162109375,10.680363655090332,16.45424461364746,-2.7397818565368652
1772959468619659800,3.71865966796875,8.749356269836426,14.604593276977539,-5.735595703125
1772959468638253300,3.73725341796875,7.004988193511963,9.780662536621094,-5.42572546005249
1772959468656846800,3.755846923828125,5.816951751708984,5.576473236083984,-3.8057844638824463
1772959468675440400,3.7744404296875,5.460421085357666,3.1178479194641113,-1.8221344947814941
1772959468694034000,3.793033935546875,5.117051124572754,1.8436698913574219,-1.557727575302124
1772959468712627500,3.81162744140625,4.498506546020508,0.9427721500396729,-1.4368900060653687
1772959468731221000,3.830220947265625,3.693321704864502,0.40677985548973083,0.09690931439399719
1772959468749814300,3.848814208984375,2.1332013607025146,0.10169496387243271,0.6484549641609192
1772959468768407800,3.86740771484375,-1.1700903177261353,-0.08135596662759781,0.44027936458587646
1772959468787001600,3.886001708984375,-4.1659040451049805,0.02273181453347206,0.7704889178276062
1772959468805595100,3.90459521484375,-5.282155990600586,-0.06939185410737991,1.4009976387023926
1772959468824188700,3.923188720703125,-4.1383867263793945,-0.21296121180057526,2.2468605041503906
1772959468842782000,3.941781982421875,-1.825723648071289,-0.4175475537776947,2.1918256282806396
1772959468861375500,3.96037548828125,-0.3361915946006775,-0.6843472719192505,1.7288143634796143
1772959468879969000,3.978968994140625,1.2059825658798218,-0.8973084688186646,1.454836130142212
1772959468898562600,3.9975625,2.8797619342803955,-1.089930772781372,0.9918249845504761
1772959468917156000,4.016156005859375,3.620340585708618,-0.5850451588630676,0.8267202377319336
1772959468935749600,4.03474951171875,3.095116138458252,-0.14715859293937683,-0.18305093050003052
1772959468954343200,4.05334326171875,2.4095723628997803,-0.061016976833343506,-1.057627558708191
1772959468972936700,4.071936767578125,3.610769271850586,0.4833501875400543,-0.7848458290100098
1772959468991530200,4.0905302734375,6.909275531768799,2.3401806354522705,0.1746760457754135
1772959469010123800,4.109123779296875,17.173288345336914,6.245266914367676,0.16390834748744965
1772959469028717300,4.12771728515625,31.996824264526367,10.120443344116211,0.5790630578994751
1772959469047310800,4.146310791015625,38.088951110839844,14.484951972961426,-0.26560330390930176
1772959469065904000,4.164904052734375,35.07279968261719,12.589836120605469,-4.701896667480469
1772959469084497700,4.18349755859375,34.42793273925781,9.096315383911133,-9.41336441040039
1772959469103091200,4.20209130859375,27.10350227355957,9.316454887390137,-13.077972412109375
1772959469121684700,4.220684814453125,20.252851486206055,10.679167747497559,-13.905888557434082
1772959469140278300,4.2392783203125,14.968301773071289,10.61097240447998,-12.904492378234863
1772959469158871800,4.257871826171875,9.454042434692383,9.890732765197754,-8.181060791015625
1772959469177465300,4.27646533203125,4.628915309906006,8.334200859069824,-1.7611174583435059
1772959469196059000,4.295058837890625,1.7539390325546265,5.974878311157227,2.8929226398468018
1772959469214652400,4.31365234375,0.7190431952476501,3.128615617752075,3.792623996734619
1772959469233246000,4.332245849609375,0.0526420995593071,0.8027920126914978,0.8721838593482971
1772959469251839500,4.350839599609375,0.8410771489143372,-0.5670989751815796,-1.5996019840240479
1772959469270432800,4.369432861328125,2.589034080505371,-1.1258230209350586,-2.6703901290893555
1772959469289026300,4.3880263671875,1.8245272636413574,-1.1461620330810547,-2.4813570976257324
1772959469307619800,4.406619873046875,-0.08733802288770676,-1.2047861814498901,-1.9441684484481812
1772959469326213400,4.42521337890625,-1.8376877307891846,-1.1413763761520386,0.36610186100006104
1772959469344807000,4.443806884765625,-3.0412776470184326,-0.1698904037475586,2.630908489227295
1772959469363400400,4.462400390625,-4.266402721405029,0.09690931439399719,2.3186452388763428
1772959469381994000,4.480993896484375,-3.759124279022217,-0.5730810165405273,1.5146567821502686
1772959469400587500,4.49958740234375,-1.4368900060653687,-1.1330015659332275,0.14117653667926788
1772959469419181000,4.51818115234375,0.6173482537269592,-1.3806586265563965,-0.7740781307220459
1772959469437774300,4.5367744140625,2.0506489276885986,-1.038485050201416,-0.15672987699508667
1772959469456367900,4.555367919921875,2.63449764251709,-0.27397820353507996,0.7704889178276062
1772959469474961400,4.57396142578125,1.9692929983139038,0.7908278703689575,1.7156537771224976
1772959469493555000,4.592554931640625,0.5611169338226318,1.3698909282684326,1.1676974296569824
1772959469512148500,4.6111484375,2.091326951980591,2.2707886695861816,0.9750752449035645
1772959469530742000,4.629741943359375,11.868400573730469,6.5288166999816895,2.087737798690796
1772959469549335600,4.64833544921875,25.334009170532227,13.396217346191406,0.48813581466674805
1772959469567929000,4.66692919921875,37.67738723754883,15.868002891540527,-5.193621635437012
1772959469586522600,4.685522705078125,48.43192672729492,14.551950454711914,-13.16530990600586
1772959469605116000,4.704115966796875,48.06462860107422,9.818947792053223,-12.733406066894531
1772959469623709400,4.72270947265625,36.775291442871094,8.437092781066895,-11.368300437927246
1772959469642303000,4.741302978515625,22.590639114379883,9.239884376525879,-11.291729927062988
1772959469660896500,4.759896484375,10.722238540649414,10.01037311553955,-12.045469284057617
1772959469679490000,4.778489990234375,3.260220766067505,9.724431037902832,-7.310073375701904
1772959469698083600,4.79708349609375,-3.284149169921875,8.050651550292969,-1.4799607992172241
1772959469716677000,4.815677001953125,-6.867401123046875,3.806980848312378,0.7836494445800781
1772959469735270700,4.834270751953125,-4.115654945373535,-0.1950150430202484,0.11126625537872314
1772959469753864000,4.852864013671875,1.1665010452270508,-2.334198474884033,-1.6654045581817627
1772959469772457500,4.87145751953125,4.3752760887146,-2.9515466690063477,-2.2468605041503906
1772959469791051000,4.890051025390625,2.3258235454559326,-2.194218397140503,-1.3782658576965332
1772959469809644500,4.90864453125,-1.9465612173080444,-1.3316057920455933,-0.833898663520813
1772959469828238000,4.927238037109375,-4.8466620445251465,-0.5814558863639832,0.3002992272377014
1772959469846831400,4.945831298828125,-5.163711071014404,-0.17347964644432068,1.31365966796875
1772959469865425000,4.9644248046875,-3.3619158267974854,-0.33499518036842346,1.939382791519165
1772959469884018400,4.983018310546875,0.6197410821914673,-0.3326023519039154,2.640479803085327
1772959469902612000,5.001612060546875,3.4372897148132324,-0.44745782017707825,2.018345832824707
1772959469921205500,5.02020556640625,2.633301258087158,-0.3601198196411133,-0.11605189740657806
1772959469939799000,5.038799072265625,1.4895321130752563,-0.33858439326286316,-1.0767701864242554
1772959469958392600,5.057392578125,1.2598211765289307,-0.16271193325519562,-1.5206388235092163
1772959469976985900,5.07598583984375,1.29810631275177,0.31465616822242737,-1.4464613199234009
1772959469995579400,5.094579345703125,1.6414763927459717,1.0959128141403198,0.061016976833343506
1772959470014173000,5.1131728515625,3.290131092071533,2.0315065383911133,0.882951557636261
1772959470032766500,5.131766357421875,3.731606960296631,2.6943182945251465,0.05742774158716202
1772959470051360000,5.150360107421875,7.689335346221924,3.803391695022583,-1.1341979503631592
1772959470069953500,5.16895361328125,14.834303855895996,6.823133945465088,-1.2550355195999146
1772959470088547000,5.187547119140625,24.947568893432617,13.264612197875977,-3.456432342529297
1772959470107140400,5.206140380859375,34.22095489501953,15.372689247131348,-3.5377883911132812
1772959470125734000,5.22473388671875,45.81657028198242,14.839089393615723,-1.6689938306808472
1772959470144327400,5.243327392578125,45.31168746948242,9.123832702636719,1.3758729696273804
1772959470162921000,5.2619208984375,33.83810043334961,10.743773460388184,-1.8891334533691406
1772959470181514500,5.280514404296875,22.462621688842773,12.741780281066895,-2.2169501781463623
1772959470200108000,5.29910791015625,15.823736190795898,11.528619766235352,-3.128615617752075
1772959470218701300,5.317701416015625,11.118250846862793,7.52423095703125,-3.19441819190979
1772959470237294800,5.336294921875,6.668796539306641,3.9397823810577393,-1.1653046607971191
